case_id,acitivty,date,body_parts,is_fatal,occupation,topics
202081329, Worker Injured When Puleed Into A Moving Cotton Card Machine ,2012-03-19 00:00:00,arm,False,,
202543633, Employee Is Shot And Injured By Nail Gun ,2011-10-20 00:00:00,"arm, finger, forearm, head",False,,
202457347, Employee'S Finger Is Fractured By Moving Machine Part ,2011-04-29 00:00:00,finger,False,,
202553251, Employee'S Fingers Are Lacerated By Band Saw ,2011-04-29 00:00:00,finger,False,,
202521688, Employee'S Finger Is Injured When Caught By Valve ,2011-03-10 00:00:00,finger,False,,
200902476, Employee Is Killed While Cleaning Machine ,2010-05-23 00:00:00,,True,,
202468609, Worker Amputates Finger When Butterfly Valve Closes ,2010-03-08 00:00:00,"finger, knuckle",False,,
201693355, Employee'S Hand Is Injected With Paint ,2009-10-30 00:00:00,finger,False,,
200033397, Employee Is Killed When Crushed While Cleaning Paper Baler ,2009-03-20 00:00:00,,True,,
202467486, Employee'S Finger Tip Is Amputated In Liquid Filling Machine ,2008-12-15 00:00:00,finger,False,,
201693108, Employee Is Injured In Trip Over Air Hose ,2008-11-21 00:00:00,,False,,
201184611, Employee Amputates Finger With Pneumatic Crimping Tool ,2008-11-13 00:00:00,finger,False,,
202079950, Employee Is Struck By Air Hose  Suffers Lacerations ,2008-09-23 00:00:00,"arm, forearm",False,,
201702594, Employee Is Caught In Conveyor  Sustains Lacerations ,2008-08-22 00:00:00,arm,False,,
202517884, Employee Injures Eye While Using Air Hose ,,,False,,
200532463, Employee'S Finger Is Amputated By Chain And Sprocket ,2008-04-23 00:00:00,finger,False,,
201694676, Employee Lacerates Hand When Tire Explodes ,2013-02-22 00:00:00,,False,,
201497187, Employee'S Fingers Are Amputated When Caught By Conveyor ,2012-10-30 00:00:00,finger,False,,
202555082, Worker'S Fingertips Are Amputated When Punch Press Cycles ,2012-05-31 00:00:00,finger,False,,
200535060, Worker'S Fingertip Is Amputated When Punch Press Activates ,2012-04-26 00:00:00,finger,False,,
202089595, Worker Dies After Being Struck By Compressed Air Valve ,2011-03-03 00:00:00,,True,,
200452688, Worker Is Asphyxiated In Fall Into Trailer Of Cotton Seed ,2010-07-29 00:00:00,,False,,
200644664, Employee Is Pinned Under And Drug By Truck ,2010-03-19 00:00:00,,False,,
202550471, Employee Amputates Finger On Moving Valve ,2009-03-04 00:00:00,finger,False,,
202488003, Employee Amputates Fingertip In Pneumatic Pruner ,2008-09-15 00:00:00,"finger, head",False,,
201508561, Worker Amputates Thumb In Air,2008-05-10 00:00:00,,False,,
201043171, Employee Lacerates Arm And Face When Tire Expodes ,2007-07-13 00:00:00,"arm, face",False,,
202447033, Employee Is Injured When Tire Explodes ,2007-05-21 00:00:00,arm,False,,
201923976, Employee Dies After Exposure To Chlorine ,2006-11-15 00:00:00,,True,,
201561792, Employee Dies From Exhaust Flowing Into Breathing Apparatus ,2006-08-01 00:00:00,,True,,
201069994, Employee Suffers A Fractured Pelvis In Crane Accident ,2006-06-19 00:00:00,,False,,
200373793, Employee Is Killed When Caught In Debarking Machine ,2006-01-17 00:00:00,head,True,,
202340873, Carpenter Falls From Bridge Pier And Drowns ,2005-10-04 00:00:00,head,False,,
200675544, Employee Dies Of Carbon Monoxide Exposure ,2005-08-01 00:00:00,,True,,
200554012, Diver Is Killed When Pulled Into Boat Propeller ,2005-07-30 00:00:00,,True,,
123276610, Employee Dies From Asphyxiation ,2001-08-08 00:00:00,,True,,
202013355, Employee Dies From Asphyxiation While Sandblasting Steel ,,,True,,
200021830, Employee Suffers Asphyxia After Inhaling Nitrogen ,,,False,,
14225049, Employee Dies Of Apparent Heart Attack After Spray Painting ,2000-03-09 00:00:00,,True,,
201792710, Three Employees Fall Unconcious ,1999-09-26 00:00:00,"forehead, face",False,,
200620524, Employee Dies Of Carbon Monoxide Exposure ,,,True,,
201570173, Employee Asphyxiated In Spray Booth ,,,False,,
14318000, Employee Dies Of Asphyxia In Oxygen,,,True,,
14370985, Employee Killed After Overexposure To Pure Nitrogen ,,,True,,
956029, Commercial Divers Die Of Carbon Monoxide Inhalation ,,,False,,
14423842, Employee Dies Of Asphyxia From Argon Exposure ,1990-04-01 00:00:00,,True,,
967729, Employee Dies Of Asphyxia When Nitrogen Is Fed To Respirator ,,,True,,
202220836, Two Employees Die From H2s Exposure In A Confined Space ,2011-09-21 00:00:00,,False,,
200054047, Employees Are Overexposed To Carbon Monoxide ,2011-07-12 00:00:00,,False,,
202477055, Employee Is Injuried When Burned In Underground Fire ,2010-12-14 00:00:00,,False,,
201925211, Employee Is Exposed To H2s  Dies From Possible Heart Attack ,2010-08-11 00:00:00,,True,,
202080198, Three Teachers Hospitalized After Carbon Monoxide Exposure ,2008-10-20 00:00:00,,False,,
200532687, Employee Found Unresponsive In Grain Elevator Dies ,2008-09-22 00:00:00,,True,,
200631596, Two Employees Become Ill From Unknown Exposure ,2007-06-12 00:00:00,lip,False,,
201042942, Two Employees Killed  One Injured After Entering Manhole ,2007-02-02 00:00:00,"face, head, elbow",True,,
171059223, Two Employees Die Of Asphyxia In Asphalt Tanker ,,,False,,
201053782, Carbon Monoxide Exposure Leads To Employee'S Fainting ,2000-03-08 00:00:00,,False,,
200230258, Two Employees Injured In Separate Propane Explosions ,1997-07-13 00:00:00,"arm, head",False,,
896365, Employee Dies Of Asphyxia In Manhole ,1997-06-13 00:00:00,head,True,,
14398473, Two Employees Die In Chemical Tank ,1993-12-01 00:00:00,,False,,
201497708, Employee Catches Thumb In Machine And Is Amputated ,2013-03-21 00:00:00,,False,,
170627483, Machine Operator Amputates Finger While Working On Mold ,2013-02-18 00:00:00,finger,False,,
202555538, Machine Operator Is Caught When Machine Actuates ,2012-09-28 00:00:00,finger,False,,
202522876, Employee Suffers Face Lacerations When Truck Tire Explodes ,2012-09-20 00:00:00,face,False,,
202493391, Employee Fractures Hand When Tire Being Mounted Ruptures ,2012-06-26 00:00:00,,False,,
202634648, Employee Is Injured When Struck By Jack Ram ,2011-07-18 00:00:00,chest,False,,
202634606, Employee'S Leg Is Lacerated Struck By Object ,2011-06-28 00:00:00,leg,False,,
202477261, Employee'S Finger Is Crushed By Air Vent Press ,2011-03-08 00:00:00,finger,False,,
201639887, Employee Is Burned While Cleaning Seperation Tank ,2011-01-13 00:00:00,,False,,
201354073, Employee Is Crushed By Industrial Truck ,2010-08-10 00:00:00,head,False,,
201509593, Flight Instructor Is Hospitalized In Wind Tunnel Accident ,2017-01-05 00:00:00,,True,,
202080271, Employee Is Injured After Struck By Shattered Guard ,2009-10-29 00:00:00,"face, head",False,,
201345188, Worker Making Irrigation Pipe Is Killed By Pressurized Plug ,2009-10-06 00:00:00,chest,True,,
307050666, Employee Is Killed When Pressurized Drum Explodes ,2009-07-24 00:00:00,head,True,,
200041481, Employee Dies After Being Struck By Well Valve Assembly ,2009-03-06 00:00:00,,True,,
202449542, Employee Is Killed While Repairing Truck ,2008-12-10 00:00:00,chest,True,,
200651529, Employee Is Killed When Struck In The Head By Tire Rim ,2008-12-09 00:00:00,head,True,,
201391877, Employee Is Killed When Struck By Press Roll End Cap ,2008-11-24 00:00:00,,True,,
202288940, Employee Is Stuck In Air Return  Suffocates And Is Killed ,2008-08-13 00:00:00,head,True,,
202362570, Explosion Results In Employee Leg Amputation ,,"leg, knee",False,,
200072809, Employee Is Burned Fighting Fire After Air Tank Explosion ,,,False,,
202317335, Employee Killed When Caught Between Crane Structure And Beam ,,,True,,
674853, Employees Lacerated By Pieces Of Exploding Air Receiver ,,"finger, forehead, head",False,,
772491, Employee Killed When Head Struck By Flying End Plate ,,head,True,,
14400600, Air Receiver Exploded  Killing Employee ,,,True,,
14198238, Air Receiver Ruptured; End Piece Struck And Killed Worker ,,,True,,
14550008, Compressed Air Tank Exploded ,,,False,,
316345909, Employee Fractures Ankle When Part Of A Window Frame Drops ,2012-09-20 00:00:00,ankle,False,,
202539854, Employee Falls Down Shaft  Suffers Contusions ,2008-08-09 00:00:00,"elbow, hip",False,,
126090455, Employee'S Fingers Are Amputated In Machinery ,2003-08-26 00:00:00,finger,False,,
200673747, Employee Killed In Fall From Air Shaft ,2002-04-18 00:00:00,,True,,
171060759, Employee Injured By Fall Into Vertical Air Shaft ,,,False,,
200851673, Employee Killed In Fall Through Skylight Down Hvac Shaft ,,,True,,
200851509, Employee Killed In Fall Down Hvac Duct ,,,True,,
200880300, Employee Killed In Fall Down Shaft ,,,True,,
170081459, Employee Killed In Fall To Bottom Of Air Intake Shaft ,,,True,,
170585376, Employee Injured In Fall Through Metal Grate Over Air Shaft ,,,False,,
170585657, Security Guard Injured In Fall Into Hotel Shaft ,,ankle,False,,
170178677, Employee Breaks Both Legs In Fall Down Shaft ,1993-01-21 00:00:00,leg,False,,
14397657, Employee Dies In Fall Through Air Duct ,1991-08-13 00:00:00,,True,,
170055289, Employee Hospitalized After Fall From Air Shaft ,1990-03-18 00:00:00,,False,,
763680, Employee Killed Due To Fall Down Air Draft System ,,,True,,
963728, Grout Mixture Hit Faces And Eyes When Pipe Comes Apart ,1700-10-08 00:00:00,"face, head",True,,
14428536, Fell 15 Feet From Top Of Spray Booth To Concrete Floor ,,,False,,
200102812, Employee Crushed When Milling Machinery Rolled Over ,2007-07-19 00:00:00,"face, knee",False,,
202075081, Employee Killed When Struck By Air Spring Components ,2002-10-09 00:00:00,head,True,,
688408, Employee Killed When Struck By Air Spring ,,head,True,,
789792, Employee'S Head Punctured By Air Nail Gun ,1994-04-15 00:00:00,"finger, head",False,,
14353544, Employee Struck And Killed By A Flying Piece Of Steel Bar ,,head,True,,
14535041, Struck By Expanding Air Spring ,,head,False,,
202674701, Worker Paving Airstrip Is Struck By Airplane And Decapitated ,2013-05-09 00:00:00,head,False,,
202674750, Aircraft Mechanic Injured In Fall From Cargo Door ,2013-05-04 00:00:00,,False,,
202531935, Employee Injures Neck While Installing Fasteners To Floor ,2012-09-14 00:00:00,,False,,
202654174, Employee Amputates Fingers And Fractures Forearm In Rotor ,2013-01-23 00:00:00,"finger, forearm",False,,
201129608, Employee Fractures Leg In Fall From An Airplane Doorway ,2013-01-04 00:00:00,leg,False,,
201129459, Employee Falls From Movable Stairs To The Tarmac At Airport ,2012-10-07 00:00:00,"leg, ankle",False,,
202531513, Employee Suffers Injury In Airplane Hanger Accident ,2012-08-09 00:00:00,,False,,
170784342, Worker Sustains Fractures In Fall From Bin Elevated On Forks ,2012-05-11 00:00:00,head,False,,
201694239, Air Traffic Ground Controller Injured When Struck By Truck ,2012-02-24 00:00:00,arm,False,,
201077658, Employee Is Fatally Struck By Propeller ,2012-01-30 00:00:00,head,True,,
201128808, An Aircraft Mechanic Falls  Injuring Elbow And Scalp ,2012-01-23 00:00:00,"elbow, head",False,,
202369005, Employee Is Killed When Glider Crashes ,2011-10-13 00:00:00,,True,,
201345808, Employee Falls From Platform  Later Dies ,2011-08-11 00:00:00,head,True,,
201128550, Employee Scrapes Elbow On Fuel Bladder ,2011-08-21 00:00:00,"elbow, forearm, knuckle",False,,
201128261, Airline Baggage Handler Loading Bags Sustains Cardiac Arrest ,2011-06-02 00:00:00,chest,False,,
200922573, Employee Is Killed In Fall From Loader ,2011-04-01 00:00:00,head,True,,
202542148, Employee Is Injured In Fall From Elevated Aircraft Loader ,2010-12-02 00:00:00,"face, head",False,,
202626271, Employee Is Burned While Filling Propane Gas Cylinders ,2010-07-28 00:00:00,,False,,
201161221, Employee Sustained Concussion In Fall From Ladder ,1999-05-20 00:00:00,head,False,,
101350262, One Employee Killed  One Injured When Lift Basket Crushed ,1998-03-31 00:00:00,lip,True,,
14329262, Employee Dies After Falling Into Oxygen,,chest,True,,
14328520, Employee Crushed By Weapons Elevator Flight Deck Of Carrier ,1984-06-24 00:00:00,head,True,,
200644003, Employee Is Struck And Killed By Aircraft Propeller ,2008-01-03 00:00:00,,True,,
200920544, Employee Killed When Struck By Aircraft Propeller ,2001-08-05 00:00:00,,True,,
14294664, Employee Struck And Killed By Aircraft Propeller ,1999-02-21 00:00:00,"arm, head",True,,
200230704, Employee Killed When Helicopter Crashes During Cable Work ,,,True,,
170239990, Pilot Killed In Helicopter Crash ,,head,True,,
200900165, Employee Killed When Struck By Helicopter Blade ,,,True,,
14422083, Employee Killed By Shrapnel From Broken Helicopter Blade ,,,True,,
170719488, Employee Cuts Face In Fall Against Airplane Propeller ,1994-04-19 00:00:00,"face, lip",False,,
170068274, Employee Fingers Broken And Amputated By Propeller ,,finger,False,,
170697890, Employee'S Arm Injured When Struck By Rotating Aircraft Prop ,1992-09-28 00:00:00,arm,False,,
14396931, Employee Killed When Struck By Airplane Propeller ,,,True,,
14549497, Employee'S Skull Fractured When Struck By Aircraft Propeller ,1987-02-13 00:00:00,head,False,,
670687, Struck By Aircraft Propeller Blade ,1985-12-31 00:00:00,,False,,
202545745, Demolition Worker Is Injured When Roof Collapses ,2013-11-14 00:00:00,arm,False,,
202545034, Airport Ground Worker Herniates Back While Lifting Tow Bar ,2013-02-18 00:00:00,,False,,
202369237, Two Employees Crash In Aircraft  One Later Dies ,2012-06-12 00:00:00,,True,,
200922649, Baggage Cart Driver Is Struck By Motor Lounge  Later Dies ,2012-01-26 00:00:00,,True,,
201128758, Employee Injures Leg When Struck By Maneuvering Tow Tractor ,2011-07-29 00:00:00,"leg, ankle",False,,
201363652, Electric Shock ,,,False,,
201763729, Technician Is Struck And Killed By Automated People Mover ,2010-10-26 00:00:00,,True,,
200203552, Airline Worker Falls From Baggage Tug And Is Killed ,,head,True,,
202541710, Contact With Buried Conductor Thru Backhoe ,2010-07-01 00:00:00,,False,,
200515047, Employee Is Killed By Aviation Gasoline ,2010-05-21 00:00:00,head,True,,
200272102, Employee Is Killed While Repairing Hangar Door ,2010-05-20 00:00:00,,True,,
202540977, Employee'S Finger Is Crushed By Jet Engine  Later Amputated ,2009-11-02 00:00:00,finger,False,,
201127131, Airport Worker Smashes Head Between Aircraft Frame And Cargo ,2009-07-16 00:00:00,head,False,,
202658092, Employee Struck By Truck Fractures Ribs  Pelvis  Ankle ,2013-09-18 00:00:00,ankle,False,,
201408697, Worker Is Killed When Run Over By Backing Skid Steer ,2013-09-05 00:00:00,,True,,
202532214, Employees Suffers Chemical Exposure ,2013-09-03 00:00:00,"mouth, face, elbow",False,,
316347244, Backing Forklift Pins Worker'S Leg ,2013-05-01 00:00:00,leg,False,,
202458147, Backing Truck Fractures Workers Foot ,2013-02-19 00:00:00,,False,,
202556346, Employee Burns Forehead And Hands In Electric Arc ,2013-01-28 00:00:00,"forehead, face",False,,
202602223, Construction Worker Killed By Backing Truck ,2010-10-03 00:00:00,,True,,
201078227, Moving Armored Truck Pins Worker  Fractures Leg ,2012-07-30 00:00:00,"knee, leg",False,,
201078177, Employee Fractures Leg When Run Over By Forklift ,2012-06-28 00:00:00,"leg, head",False,,
200999266, Employee Is Run Over And Killed By Backing Skid Loader ,2012-05-30 00:00:00,,True,,
200361103, Employee Is Injured When Struck By Vehicle Backing Up ,2012-02-09 00:00:00,,False,,
202652327, Employee Is Injured In Back Over ,2012-02-04 00:00:00,,False,,
201128774, Employee Fractures Leg When Struck By Backing Forklift ,2012-01-12 00:00:00,leg,False,,
201128907, Employee Is Fatally Injured When Run,2011-10-25 00:00:00,,True,,
201523974, Employee Is Killed In Dump Truck Backover ,2011-09-14 00:00:00,,True,,
201283447, Employee Struck By Backing Forklift And Dies ,2011-08-31 00:00:00,,True,,
200542199, Employee Is Struck And Killed By Motor Vehicle ,2011-08-12 00:00:00,,True,,
202634622, Employee Is Injured In Truck Back Over ,2011-07-18 00:00:00,,False,,
200542116, Employee Is Killed In Skid Steer Backover ,2011-05-23 00:00:00,leg,True,,
201185758, Firefighter Is Injured In Fall From Ladder ,2011-04-04 00:00:00,,False,,
202570693, Landscape Worker Is Struck And Killed By Motorist ,2013-06-22 00:00:00,,True,,
202654166, Worker Killed In Fall Down Stairs At After Hours Party ,2013-02-21 00:00:00,head,True,,
202653770, Employee Is Found Dead At Bottom Of Stairs At Hotel ,2012-08-01 00:00:00,,True,,
202522496, Employee Fractures Hip In Fall From Trailer ,2011-12-09 00:00:00,hip,False,,
201345915, Employee Dies After Fall Into Fermentation Tank ,2011-11-20 00:00:00,,True,,
202569265, Employee Dies Of Heat Exhaustion ,2011-09-03 00:00:00,,True,,
201562683, Employee Is Struck And Killed By Truck ,2011-08-06 00:00:00,,True,,
202587093, Employee'S Hand Is Burnt By Weld Spark ,2011-07-12 00:00:00,,False,,
202471025, Two Employees Are Overcome By Alcohol Fumes ,2011-06-15 00:00:00,,False,,
202508024, Employee Is Stung By Bees On Construction Worksite ,2010-12-03 00:00:00,,False,,
202507927, Inmate Strikes And Fatally Injures Prison Nurse ,2010-10-25 00:00:00,head,True,,
202552352, Worker Is Burned When Spilled Alcohol Ignites ,2010-08-18 00:00:00,,False,,
201682093, Employee Is Killed In Fire ,2010-06-26 00:00:00,,True,,
202541306, Employee Falls From Building  Later Dies ,2010-03-27 00:00:00,,True,,
201353950, Worker Cutting Tops Off Of Metal Drumjs Dies In Explosion ,2010-01-02 00:00:00,,True,,
202455671, Employee Separating Panes Of Glass Is Burned By Alcohol ,,arm,False,,
